"","value","count","lc20_bps_220","lc24_s_cla_250","s_usa_polygon_to_raster","bps_model","bps_name","groupveg","fri_replac","fri_mixed","fri_surfac","fri_allfir","label","region","forestname","raw_acres"
"1771",22147,74274,2072,120,49,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Developed",9,"Hoosier National Forest",16518
"1772",22148,89834,2085,2,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"B",9,"Hoosier National Forest",19979
"1773",22149,56323,2084,3,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"C",9,"Hoosier National Forest",12526
"1774",22150,39090,2067,120,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"Developed",9,"Hoosier National Forest",8693
"1775",22151,10358,2084,2,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"B",9,"Hoosier National Forest",2304
"1776",22152,17625,2085,7,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"UE",9,"Hoosier National Forest",3920
"1777",22153,513,2091,2,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"B",9,"Hoosier National Forest",114
"1778",22154,22028,2085,3,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"C",9,"Hoosier National Forest",4899
"1779",22155,10977,2085,120,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"Developed",9,"Hoosier National Forest",2441
"1780",22156,2058,2072,6,49,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"UN",9,"Hoosier National Forest",458
"1781",22157,2050,2091,180,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"Agriculture",9,"Hoosier National Forest",456
"1782",22158,2658,2072,1,49,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A",9,"Hoosier National Forest",591
"1783",22159,10118,2084,7,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"UE",9,"Hoosier National Forest",2250
"1784",22160,2697,2088,120,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Developed",9,"Hoosier National Forest",600
"1785",22161,17999,2072,3,49,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"C",9,"Hoosier National Forest",4003
"1786",22162,96300,2067,180,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"Agriculture",9,"Hoosier National Forest",21417
"1787",22163,29614,2088,3,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"C",9,"Hoosier National Forest",6586
"1788",22164,5658,2088,7,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"UE",9,"Hoosier National Forest",1258
"1789",22165,1233,2085,5,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"E",9,"Hoosier National Forest",274
"1790",22166,517,2091,7,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"UE",9,"Hoosier National Forest",115
"1791",22167,5237,2079,7,49,"14010_43_44_47_48_53","Central Interior Highlands Calcareous Glade and Barrens","Grassland",19,16,5,3,"UE",9,"Hoosier National Forest",1165
"1792",22168,310,2091,120,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"Developed",9,"Hoosier National Forest",69
"1793",22169,6420,2067,5,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"E",9,"Hoosier National Forest",1428
"1794",22170,6164,2084,120,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"Developed",9,"Hoosier National Forest",1371
"1795",22171,190,2072,4,49,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"D",9,"Hoosier National Forest",42
"1796",22172,3919,2084,6,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"UN",9,"Hoosier National Forest",872
"1797",22173,339,2070,4,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"D",9,"Hoosier National Forest",75
"1798",22174,96076,11,111,49,"0","Open Water","Open Water",0,0,0,0,"Water",9,"Hoosier National Forest",21367
"1799",22175,39066,2085,180,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"Agriculture",9,"Hoosier National Forest",8688
"1800",22176,20079,2084,180,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"Agriculture",9,"Hoosier National Forest",4465
"1801",22177,30,2091,6,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"UN",9,"Hoosier National Forest",7
"1802",22178,222,2070,5,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"E",9,"Hoosier National Forest",49
"1803",22179,25366,2079,6,49,"14010_43_44_47_48_53","Central Interior Highlands Calcareous Glade and Barrens","Grassland",19,16,5,3,"UN",9,"Hoosier National Forest",5641
"1804",22180,65,2070,7,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"UE",9,"Hoosier National Forest",14
"1805",22181,1123,2088,6,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"UN",9,"Hoosier National Forest",250
"1806",22182,157,2088,2,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"B",9,"Hoosier National Forest",35
"1807",22183,2000,2079,120,49,"14010_43_44_47_48_53","Central Interior Highlands Calcareous Glade and Barrens","Grassland",19,16,5,3,"Developed",9,"Hoosier National Forest",445
"1808",22184,2735,2085,1,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"A",9,"Hoosier National Forest",608
"1809",22185,6832,2079,180,49,"14010_43_44_47_48_53","Central Interior Highlands Calcareous Glade and Barrens","Grassland",19,16,5,3,"Agriculture",9,"Hoosier National Forest",1519
"1810",22186,10457,2088,180,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Agriculture",9,"Hoosier National Forest",2326
"1811",22187,790,2067,1,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"A",9,"Hoosier National Forest",176
"1812",22188,337,2084,5,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"E",9,"Hoosier National Forest",75
"1813",22189,392,2084,4,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"D",9,"Hoosier National Forest",87
"1814",22190,29,2070,3,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"C",9,"Hoosier National Forest",6
"1815",22191,2134,2071,3,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"C",9,"Hoosier National Forest",475
"1816",22192,3010,2071,180,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"Agriculture",9,"Hoosier National Forest",669
"1817",22193,49,2070,120,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"Developed",9,"Hoosier National Forest",11
"1818",22194,97,2070,180,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"Agriculture",9,"Hoosier National Forest",22
"1819",22195,255,2084,1,49,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"A",9,"Hoosier National Forest",57
"1820",22196,373,2071,120,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"Developed",9,"Hoosier National Forest",83
"1821",22197,5,2091,3,49,"15180_43_47_49_52_62_63_64_65","North-Central Interior Wet Flatwoods","Hardwood",993,0,0,993,"C",9,"Hoosier National Forest",1
"1822",22198,4,2070,6,49,"13100_47","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",162,160,11,9,"UN",9,"Hoosier National Forest",1
"1823",22199,904,2071,7,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"UE",9,"Hoosier National Forest",201
"1824",22200,28,2085,4,49,"14720_44_46_47_48","Central Interior and Appalachian Riparian Systems","Riparian",990,0,200,167,"D",9,"Hoosier National Forest",6
"1825",22201,62,2067,2,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"B",9,"Hoosier National Forest",14
"1826",22202,66,2071,4,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"D",9,"Hoosier National Forest",15
"1827",22203,67,2067,4,49,"13050_47_48","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",6,199,21,4,"D",9,"Hoosier National Forest",15
"1828",22204,8,2071,1,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"A",9,"Hoosier National Forest",2
"1829",22205,18,2071,2,49,"13130_47_50_51","North-Central Interior Beech-Maple Forest","Hardwood",1004,0,836,456,"B",9,"Hoosier National Forest",4
"1830",22206,1,2079,2,49,"14010_43_44_47_48_53","Central Interior Highlands Calcareous Glade and Barrens","Grassland",19,16,5,3,"B",9,"Hoosier National Forest",0
"1831",22207,1,2088,1,49,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"A",9,"Hoosier National Forest",0
"1832",22208,5,2081,7,49,"14180_47","Pennyroyal Karst Plain Prairie and Barrens","Grassland",2,75,22,1,"UE",9,"Hoosier National Forest",1
"1833",22209,3,2081,120,49,"14180_47","Pennyroyal Karst Plain Prairie and Barrens","Grassland",2,75,22,1,"Developed",9,"Hoosier National Forest",1
"1834",22210,305041,2005,2,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"B",9,"Wayne National Forest",67839
"1835",22211,35287,2005,7,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"UE",9,"Wayne National Forest",7848
"1836",22212,33684,2005,180,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Agriculture",9,"Wayne National Forest",7491
"1837",22213,387348,2003,4,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"D",9,"Wayne National Forest",86144
"1838",22214,27358,2012,180,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"Agriculture",9,"Wayne National Forest",6084
"1839",22215,4165,2012,6,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"UN",9,"Wayne National Forest",926
"1840",22216,1346,2005,1,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"A",9,"Wayne National Forest",299
"1841",22217,71568,2003,7,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"UE",9,"Wayne National Forest",15916
"1842",22218,9620,2012,3,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"C",9,"Wayne National Forest",2139
"1843",22219,684,2012,2,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"B",9,"Wayne National Forest",152
"1844",22220,48366,2003,3,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"C",9,"Wayne National Forest",10756
"1845",22221,66819,2003,180,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"Agriculture",9,"Wayne National Forest",14860
"1846",22222,18165,2005,120,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Developed",9,"Wayne National Forest",4040
"1847",22223,44489,2013,2,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"B",9,"Wayne National Forest",9894
"1848",22224,199233,2003,5,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"E",9,"Wayne National Forest",44308
"1849",22225,22073,2013,180,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"Agriculture",9,"Wayne National Forest",4909
"1850",22226,32660,2003,120,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"Developed",9,"Wayne National Forest",7263
"1851",22227,400,2012,1,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"A",9,"Wayne National Forest",89
"1852",22228,590,2014,180,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Agriculture",9,"Wayne National Forest",131
"1853",22229,4174,2012,7,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"UE",9,"Wayne National Forest",928
"1854",22230,30661,2013,3,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"C",9,"Wayne National Forest",6819
"1855",22231,30057,2005,3,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"C",9,"Wayne National Forest",6685
"1856",22232,990,2014,7,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"UE",9,"Wayne National Forest",220
"1857",22233,11435,2013,7,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"UE",9,"Wayne National Forest",2543
"1858",22234,1446,2005,6,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"UN",9,"Wayne National Forest",322
"1859",22235,40,2000,180,50,"13050_53","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",2,1007,15,2,"Agriculture",9,"Wayne National Forest",9
"1860",22236,4694,2012,120,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"Developed",9,"Wayne National Forest",1044
"1861",22237,17376,2013,120,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"Developed",9,"Wayne National Forest",3864
"1862",22238,111,2003,2,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"B",9,"Wayne National Forest",25
"1863",22239,629,2013,1,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"A",9,"Wayne National Forest",140
"1864",22240,48,2005,132,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"Barren or Sparse",9,"Wayne National Forest",11
"1865",22241,83,2003,132,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"Barren or Sparse",9,"Wayne National Forest",18
"1866",22242,3,2013,132,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"Barren or Sparse",9,"Wayne National Forest",1
"1867",22243,1803,2014,3,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"C",9,"Wayne National Forest",401
"1868",22244,182,2014,120,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Developed",9,"Wayne National Forest",40
"1869",22245,1117,2003,1,50,"13170_48_53","Allegheny-Cumberland Dry Oak Forest and Woodland","Hardwood",91,1199,6,6,"A",9,"Wayne National Forest",248
"1870",22246,5141,2013,5,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"E",9,"Wayne National Forest",1143
"1871",22247,43,2012,5,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"E",9,"Wayne National Forest",10
"1872",22248,69,2012,4,50,"14710_47_48_53_54_57_59_60_61_63","Central Interior and Appalachian Floodplain Systems","Riparian",613,392,121,80,"D",9,"Wayne National Forest",15
"1873",22249,1,2014,132,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"Barren or Sparse",9,"Wayne National Forest",0
"1874",22250,21,2014,2,50,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"B",9,"Wayne National Forest",5
"1875",22251,36,2013,4,50,"14720_53_54_57_59_60","Central Interior and Appalachian Riparian Systems","Riparian",997,0,202,168,"D",9,"Wayne National Forest",8
"1876",22252,154,2005,4,50,"13210_47_48_53_57","South-Central Interior Mesophytic Forest","Hardwood",869,534,86,68,"D",9,"Wayne National Forest",34
"1877",22253,29,2000,120,50,"13050_53","Southern Interior Low Plateau Dry-Mesic Oak Forest","Hardwood",2,1007,15,2,"Developed",9,"Wayne National Forest",6
"1878",22254,3,2009,120,50,"13700_53_61_62","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1036,1083,0,529,"Developed",9,"Wayne National Forest",1
"1879",22255,49,2009,4,50,"13700_53_61_62","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1036,1083,0,529,"D",9,"Wayne National Forest",11
